#name	taxonomy_id
Streptococcus sanguinis (GCA_003942305)	1305
Streptococcus sanguinis (GCA_003942385)	1305
Streptococcus sanguinis (GCA_003942415)	1305
Streptococcus sanguinis (GCA_003942465)	1305
Streptococcus sanguinis (GCA_003943655)	1305
Streptococcus sanguinis (GCA_003943715)	1305
Streptococcus sanguinis (GCA_003944475)	1305
Streptococcus sanguinis (GCA_900475045)	1305
Streptococcus sanguinis (GCA_900475275)	1305
Streptococcus sanguinis SK1056 (GCA_000212835)	888820
Streptococcus sanguinis SK1057 (GCA_000194965)	888821
Streptococcus sanguinis SK1087 (GCA_000204475)	888824
Streptococcus sanguinis SK115 (GCA_000192205)	888810
Streptococcus sanguinis SK150 (GCA_000192245)	888811
Streptococcus sanguinis SK160 (GCA_000192275)	888812
Streptococcus sanguinis SK330 (GCA_000195025)	888813
Streptococcus sanguinis SK353 (GCA_000191085)	888815
Streptococcus sanguinis SK355 (GCA_000212855)	888816
Streptococcus sanguinis SK36 (GCA_000014205)	388919
Streptococcus sanguinis SK408 (GCA_000195045)	888818
Streptococcus sanguinis SK49 (GCA_000212815)	888808
Streptococcus sanguinis SK678 (GCA_000191125)	888819
Streptococcus sanguinis SK72 (GCA_000192185)	888809
Streptococcus sanguinis VMC66 (GCA_000188275)	888825
Streptococcus sinensis str. HKU4 (GCA_000767835)	176090
Streptococcus sobrinus W1703 (GCA_000467915)	1227275
Streptococcus sp. 1643 (GCA_006228325)	2576376
Streptococcus sp. 28462 (GCA_003686955)	2282420
Streptococcus sp. 2_1_36FAA (GCA_000161955)	469609
Streptococcus sp. 45 (GCA_900108865)	1855326
Streptococcus sp. (GCA_003454475)	1306
Streptococcus sp. (GCA_003497325)	1306
Streptococcus sp. (GCA_003639075)	1306
Streptococcus sp. A12 (GCA_001587175)	1759399
Streptococcus sp. A12 (GCA_003944345)	1759399
Streptococcus sp. ACS2 (GCA_000525585)	936576
Streptococcus sp. AM28-20 (GCA_003603595)	2293246
Streptococcus sp. AM43-2AT (GCA_003603405)	2293247
Streptococcus sp. AS14 (GCA_000286495)	936577
Streptococcus sp. AS20 (GCA_000524255)	936578
Streptococcus sp. BCA20 (GCA_003944385)	2282136
Streptococcus sp. bf_0095 (GCA_004166885)	2478956
Streptococcus sp. BS21 (GCA_000524275)	1161414
Streptococcus sp. BS29a (GCA_000517765)	1161415
Streptococcus sp. BS35b (GCA_000286475)	1105032
Streptococcus sp. C150 (GCA_000187445)	435842
Streptococcus sp. C300 (GCA_000187645)	563036
Streptococcus sp. 'caviae' str. Cavy grass 6 (GCA_001937065)	1915004
Streptococcus sp. CCUG 49591 (GCA_001650315)	1860161
Streptococcus sp. ChDC B345 str. KCOM 1679 (=ChDC B345) (GCA_003627155)	1433513
Streptococcus sp. ChDC B353 (GCA_003626515)	1433516
Streptococcus sp. CM6 (GCA_000526095)	936580
Streptococcus sp. DD04 (GCA_001578725)	1776578
Streptococcus sp. DD10 (GCA_001578805)	1777878
Streptococcus sp. DD11 (GCA_001578865)	1777879
Streptococcus sp. DD12 (GCA_001578885)	1777880
Streptococcus sp. DD13 (GCA_001578875)	1777881
Streptococcus sp. DORA_10 (GCA_000508605)	1403937
Streptococcus sp. F0441 (GCA_000314775)	999424
Streptococcus sp. F0442 (GCA_000314795)	999425
Streptococcus sp. FDAARGOS_146 (GCA_001471735)	1702171
Streptococcus sp. FDAARGOS_192 (GCA_002073815)	1839799
Streptococcus sp. FDAARGOS_256 (GCA_002289235)	1975706
Streptococcus sp. GMD1S (GCA_000296875)	1169670
Streptococcus sp. GMD2S (GCA_000296995)	1169671
Streptococcus sp. GMD4S (GCA_000296955)	1169673
Streptococcus sp. GMD6S (GCA_000297015)	1169675
Streptococcus sp. HMSC034B03 (GCA_001838575)	1715113
Streptococcus sp. HMSC034B05 (GCA_001809055)	1715022
Streptococcus sp. HMSC034E03 (GCA_001811505)	1739309
Streptococcus sp. HMSC034F03 (GCA_001838535)	1739287
Streptococcus sp. HMSC056C01 (GCA_001811305)	1739299
Streptococcus sp. HMSC056D07 (GCA_001814455)	1739474
Streptococcus sp. HMSC057G03 (GCA_001808745)	1715165
Streptococcus sp. HMSC061D01 (GCA_001810705)	1739263
Streptococcus sp. HMSC061D10 (GCA_001808865)	1715207
Streptococcus sp. HMSC061E03 (GCA_001813505)	1739421
Streptococcus sp. HMSC062B01 (GCA_001811085)	1739284
Streptococcus sp. HMSC062D07 (GCA_001814215)	1739461
Streptococcus sp. HMSC062H02 (GCA_001813005)	1739389
Streptococcus sp. HMSC063B03 (GCA_001836965)	1715107
Streptococcus sp. HMSC064H09 (GCA_001812625)	1739371
Streptococcus sp. HMSC065E03 (GCA_001815045)	1739505
Streptococcus sp. HMSC065H07 (GCA_001837325)	1715116
Streptococcus sp. HMSC066E07 (GCA_001814695)	1739488
Streptococcus sp. HMSC066F01 (GCA_001837335)	1715134
Streptococcus sp. HMSC067H01 (GCA_001814775)	1739491
Streptococcus sp. HMSC069D09 (GCA_001808575)	1715050
Streptococcus sp. HMSC070B10 (GCA_001808665)	1715092
Streptococcus sp. HMSC071D03 (GCA_001812125)	1739341
Streptococcus sp. HMSC071H03 (GCA_001813035)	1739391
Streptococcus sp. HMSC072C09 (GCA_001813105)	1739397
Streptococcus sp. HMSC072D03 (GCA_001812855)	1739381
Streptococcus sp. HMSC072G04 (GCA_001813295)	1739408
Streptococcus sp. HMSC073D05 (GCA_001812015)	1739336
Streptococcus sp. HMSC073F11 (GCA_001810785)	1739268
Streptococcus sp. HMSC074B11 (GCA_001808705)	1715098
Streptococcus sp. HMSC076C08 (GCA_001810825)	1739270
Streptococcus sp. HMSC076C09 (GCA_001837905)	1715183
Streptococcus sp. HMSC077D04 (GCA_001808785)	1715180
Streptococcus sp. HMSC078D09 (GCA_001813675)	1739430
Streptococcus sp. HMSC078H03 (GCA_001808655)	1715086
Streptococcus sp. HMSC10A01 (GCA_001807785)	1581076
Streptococcus sp. HMSC10E12 (GCA_001807855)	1581080
Streptococcus sp. HMSC34B10 (GCA_001839505)	1608856
Streptococcus sp. HMSC36C04 (GCA_001839535)	1608868
Streptococcus sp. HPH0090 (GCA_000411475)	1203590
Streptococcus sp. HSISB1 (GCA_000448625)	1316409
Streptococcus sp. HSISM1 (GCA_000448565)	1316408
Streptococcus sp. HSISS1 (GCA_000448645)	1316410
Streptococcus sp. HSISS2 (GCA_000448665)	1316411
Streptococcus sp. HSISS3 (GCA_000448605)	1316412
Streptococcus sp. I-G2 (GCA_000479335)	1156431
Streptococcus sp. I-P16 (GCA_000479315)	1156433
Streptococcus sp. I-P16 (GCA_003438245)	1156433
Streptococcus sp. KCJ4932 (GCA_004352745)	2545465
Streptococcus sp. KCJ4950 (GCA_004352735)	2545467
Streptococcus sp. KCOM 2412 str. KCOM 2412 (=ChDC F135) (GCA_003963555)	2490633
Streptococcus sp. KR (GCA_002238115)	1979528
Streptococcus sp. M143 (GCA_000162495)	563037
Streptococcus sp. M334 (GCA_000187745)	563038
Streptococcus sp. NLAE-zl-C503 (GCA_900104285)	1855327
Streptococcus sp. NM (GCA_003390135)	2292266
Streptococcus sp. NPS 308 (GCA_002355895)	1902136
Streptococcus sp. OH4692_COT-348 (GCA_003859975)	2491052
Streptococcus sp. oral taxon 056 str. F0418 (GCA_000220065)	904294
Streptococcus sp. oral taxon 058 str. F0407 (GCA_000235485)	861455
Streptococcus sp. oral taxon 064 (GCA_001683375)	712624
Streptococcus sp. oral taxon 071 str. 73H25AP (GCA_000146755)	864570
Streptococcus sp. oral taxon 431 (GCA_001553685)	712633
Streptococcus sp. SK140 (GCA_000259525)	1095726
Streptococcus sp. SK643 (GCA_000259505)	1095727
Streptococcus sp. SR1 (GCA_000526075)	1161416
Streptococcus sp. SR4 (GCA_000517725)	1161417
Streptococcus sp. UMB0029 (GCA_002871495)	2069308
Streptococcus sp. UMB1385 (GCA_002871655)	2069309
Streptococcus sp. VT 162 (GCA_000688775)	1419814
Streptococcus halitosis str. VT-4 (GCA_003143695)	2172545
Streptococcus sp. X16XC17 (GCA_004332135)	2316646
Streptococcus sp. Z15 (GCA_003086355)	2173853
Streptococcus suis 05ZYH33 (GCA_000014305)	391295
Streptococcus suis 6407 (GCA_000732355)	1214179
Streptococcus suis BM407 (GCA_000026745)	568814
Streptococcus suis D12 (GCA_000231905)	1004952
Streptococcus suis (GCA_001293305)	1307
Streptococcus suis (GCA_001293335)	1307
Streptococcus suis str. NSUI060 (GCA_001572685)	1307
Streptococcus suis str. DN13 (GCA_001640765)	1307
Streptococcus suis str. CZ130302 (GCA_002803825)	1307
Streptococcus suis str. AH681 (GCA_002812525)	1307
Streptococcus suis str. HN136 (GCA_002831545)	1307
Streptococcus suis str. NJAU-TF-202 (GCA_002896475)	1307
Streptococcus suis str. HN105 (GCA_003144175)	1307
Streptococcus suis str. 1081 (GCA_003285245)	1307
Streptococcus suis str. HA1003 (GCA_003352205)	1307
Streptococcus suis (GCA_003931695)	1307
Streptococcus suis (GCA_003931705)	1307
Streptococcus suis (GCA_003933835)	1307
Streptococcus suis (GCA_003933915)	1307
Streptococcus suis (GCA_003933955)	1307
Streptococcus suis (GCA_003934335)	1307
Streptococcus suis str. WUSS351 (GCA_004843685)	1307
Streptococcus suis (GCA_004922805)	1307
Streptococcus suis (GCA_004922815)	1307
Streptococcus suis (GCA_004922825)	1307
Streptococcus suis (GCA_004922855)	1307
Streptococcus suis (GCA_004922885)	1307
Streptococcus suis (GCA_004922915)	1307
Streptococcus suis (GCA_900049625)	1307
Streptococcus suis (GCA_900049955)	1307
Streptococcus suis (GCA_900050805)	1307
Streptococcus suis (GCA_900050815)	1307
Streptococcus suis (GCA_900050835)	1307
Streptococcus suis (GCA_900052525)	1307
Streptococcus suis (GCA_900053125)	1307
Streptococcus suis (GCA_900053135)	1307
Streptococcus suis (GCA_900053165)	1307
Streptococcus suis (GCA_900053595)	1307
Streptococcus suis (GCA_900054825)	1307
Streptococcus suis (GCA_900055105)	1307
Streptococcus suis (GCA_900055495)	1307
Streptococcus suis (GCA_900055865)	1307
Streptococcus suis (GCA_900056165)	1307
Streptococcus suis (GCA_900056505)	1307
Streptococcus suis (GCA_900056515)	1307
Streptococcus suis (GCA_900056525)	1307
Streptococcus suis (GCA_900056835)	1307
Streptococcus suis (GCA_900057045)	1307
Streptococcus suis (GCA_900057495)	1307
Streptococcus suis (GCA_900057995)	1307
Streptococcus suis (GCA_900058245)	1307
Streptococcus suis (GCA_900058255)	1307
Streptococcus suis (GCA_900058725)	1307
Streptococcus suis (GCA_900059075)	1307
Streptococcus suis (GCA_900059415)	1307
Streptococcus suis (GCA_900060645)	1307
Streptococcus suis (GCA_900062065)	1307
Streptococcus suis (GCA_900062275)	1307
Streptococcus suis (GCA_900062295)	1307
Streptococcus suis (GCA_900062835)	1307
Streptococcus suis (GCA_900063555)	1307
Streptococcus suis (GCA_900063565)	1307
Streptococcus suis (GCA_900063575)	1307
Streptococcus suis (GCA_900063595)	1307
Streptococcus suis (GCA_900064015)	1307
Streptococcus suis (GCA_900064025)	1307
Streptococcus suis (GCA_900064165)	1307
Streptococcus suis (GCA_900065715)	1307
Streptococcus suis (GCA_901543625)	1307
Streptococcus suis GZ1 (GCA_000018185)	423211
Streptococcus suis T15 (GCA_000494895)	1340847
Streptococcus thermophilus CAG:236 str. MGS:236 (GCA_000434755)	1263110
Streptococcus thermophilus (GCA_002914925)	1308
Streptococcus thermophilus str. KU30 (GCA_003129655)	1308
Streptococcus thermophilus (GCA_005864465)	1308
Streptococcus thermophilus (GCA_900474985)	1308
Streptococcus thermophilus JIM 8232 (GCA_000253395)	1051074
Streptococcus thermophilus LMG 18311 (GCA_000011825)	264199
Streptococcus thermophilus M17PTZA496 (GCA_000521265)	1433289
Streptococcus thermophilus TH1435 (GCA_000521285)	1415776
Streptococcus thermophilus TH1477 (GCA_000572095)	1436725
Streptococcus troglodytae str. TKU 31 (GCA_002355215)	1111760
Streptococcus uberis 0140J (GCA_000009545)	218495
Streptococcus uberis (GCA_900460135)	1349
Streptococcus uberis (GCA_900475695)	1349
Streptococcus urinalis 2285-97 (GCA_000188055)	764291
Streptococcus varani (GCA_001375655)	1608583
Streptococcus vestibularis ATCC 49124 (GCA_000188295)	889206
Streptococcus vestibularis F0396 (GCA_000180075)	904306
Streptococcus vestibularis (GCA_003438185)	1343
Streptococcus vestibularis (GCA_900636445)	1343
Streptococcus viridans (GCA_900460105)	78535
Streptococcus viridans (GCA_900636365)	78535
Streptohalobacillus salinus str. DSM 22440 (GCA_003201605)	621096
Streptomonospora alba str. YIM 90003 (GCA_000826685)	183763
Streptomonospora sp. M2 (GCA_004323735)	2498135
Streptomyces abyssalis (GCA_001751365)	933944
Streptomyces acidiscabies str. NCPPB 4445 (GCA_001189015)	42234
Streptomyces acidiscabies (GCA_001485105)	42234
Streptomyces acidiscabies (GCA_001949645)	42234
Streptomyces actuosus str. ATCC 25421 (GCA_003208035)	1885
Streptomyces afghaniensis 772 (GCA_000415505)	1283301
Streptomyces agglomeratus str. 6-3-2 (GCA_001746415)	285458
Streptomyces aidingensis (GCA_900112355)	910347
Streptomyces albidoflavus str. J1074 (GCA_000156475)	1886
Streptomyces albidoflavus (GCA_001509565)	1886
Streptomyces albidoflavus str. SM254 (GCA_001577385)	1886
Streptomyces albidoflavus (GCA_002289335)	1886
Streptomyces albidoflavus str. TBG-S13A5 (GCA_002808645)	1886
Streptomyces albidoflavus (GCA_004078575)	1886
Streptomyces albidoflavus (GCA_004195735)	1886
Streptomyces albidoflavus (GCA_004195745)	1886
Streptomyces albidoflavus (GCA_004195755)	1886
Streptomyces albidoflavus (GCA_004195765)	1886
Streptomyces albidoflavus (GCA_004195775)	1886
Streptomyces albidoflavus (GCA_004195835)	1886
Streptomyces albidoflavus (GCA_004195845)	1886
Streptomyces albidoflavus (GCA_004195855)	1886
Streptomyces albidoflavus (GCA_004195885)	1886
Streptomyces albidoflavus (GCA_004195895)	1886
Streptomyces albidoflavus (GCA_004195935)	1886
Streptomyces albidoflavus (GCA_004195945)	1886
Streptomyces albidoflavus (GCA_004195955)	1886
Streptomyces albidoflavus (GCA_004195965)	1886
Streptomyces albidoflavus (GCA_004195995)	1886
Streptomyces albidoflavus (GCA_004196035)	1886
Streptomyces albidoflavus (GCA_004196045)	1886
Streptomyces albidoflavus (GCA_004196055)	1886
Streptomyces albidoflavus (GCA_004196095)	1886
Streptomyces albidoflavus (GCA_004196115)	1886
Streptomyces albidoflavus (GCA_004196125)	1886
Streptomyces albidoflavus (GCA_004196135)	1886
Streptomyces albidoflavus (GCA_004196145)	1886
Streptomyces albidoflavus (GCA_004196155)	1886
Streptomyces albidoflavus (GCA_004196215)	1886
Streptomyces albidoflavus str. UYFA156 (GCA_006378235)	1886
Streptomyces albireticuli str. MDJK11 (GCA_002192455)	1940
Streptomyces albireticuli (GCA_002286695)	1940
Streptomyces alboflavus str. MDJK44 (GCA_002189675)	67267
Streptomyces albulus str. NK660 (GCA_000695235)	68570
Streptomyces albulus str. B-3066 (GCA_001646665)	68570
Streptomyces albulus str. NBRC14147 (GCA_003851665)	68570
Streptomyces albulus PD-1 (GCA_000504065)	1395572
Streptomyces albus str. DSM 41398 (GCA_000827005)	1888
Streptomyces albus subsp. albus (GCA_001507455)	67257
Streptomyces albus subsp. albus (GCA_001541145)	67257
Streptomyces alfalfae str. ACCC40021 (GCA_001975025)	1642299
Streptomyces alfalfae str. XY25 (GCA_004127445)	1642299
Streptomyces alfalfae str. XY25 (GCA_004212445)	1642299
Streptomyces alni (GCA_900112845)	380248
Streptomyces ambofaciens ATCC 23877 str. ATCC23877 (GCA_001267885)	278992
Streptomyces antibioticus (GCA_001270635)	1890
Streptomyces antibioticus str. DSM 40234 (GCA_001514065)	1890
Streptomyces antibioticus str. DSM 41481 (GCA_002019855)	1890
Streptomyces antimycoticus (GCA_005405925)	68175
Streptomyces antioxidans str. MUSC 164 (GCA_000968685)	1507734
Streptomyces armeniacus str. ATCC 15676 (GCA_003355155)	83291
Streptomyces atratus str. SCSIO_ZH16 (GCA_003330865)	1893
Streptomyces atratus (GCA_900119365)	1893
Streptomyces aurantiacus JA 4570 (GCA_000414115)	1286094
Streptomyces auratus AGR0001 (GCA_000280865)	1160718
Kitasatospora aureofaciens str. ATCC 10762 (GCA_001188955)	1894
Streptomyces autolyticus (GCA_001983975)	75293
Streptomyces avermitilis (GCA_005405965)	33903
Streptomyces avermitilis (GCA_005405985)	33903
Streptomyces avermitilis MA-4680 = NBRC 14893 (GCA_000009765)	227882
Streptomyces avidinii str. CG 885 (GCA_003268965)	1895
Streptomyces badius str. SF7B6 (GCA_003263885)	1941
Streptomyces bingchenggensis BCW-1 (GCA_000092385)	749414
Streptomyces bottropensis ATCC 25435 (GCA_000340335)	1054862
Streptomyces bungoensis str. DSM 41781 (GCA_001514215)	285568
Streptomyces caatingaensis str. CMAA 1322 (GCA_001187435)	1678637
Streptomyces caelestis (GCA_001279005)	36816
Streptomyces caeruleatus str. NRRL B-24802 (GCA_001514235)	661399
Streptomyces canus str. DSM 40275 (GCA_001514045)	58343
Streptomyces canus str. DSM 40017 (GCA_001514145)	58343
Streptomyces cattleya NRRL 8057 = DSM 46488 str. DSM46488 (GCA_000240165)	1003195
Streptomyces cavourensis str. TJ430 (GCA_003352445)	67258
Streptomyces cellostaticus str. DSM 40189 (GCA_001513965)	67285
Streptomyces chartreusis NRRL 3882 (GCA_900236475)	1079985
Streptomyces chattanoogensis (GCA_001294335)	66876
Streptomyces chrestomyceticus JCM 4735 (GCA_003865135)	1306181
Streptomyces cinnamoneus str. ATCC 21532 (GCA_002727115)	53446
Streptomyces cinnamoneus str. DSM 41675 (GCA_002939475)	53446
Streptomyces clavuligerus str. ATCC 27064 (GCA_000154925)	1901
Streptomyces coelicoflavus ZG0656 (GCA_000241835)	1120227
Streptomyces coelicolor str. O-10.2 (GCA_004368945)	1902
Streptomyces coelicolor str. O-10.1 (GCA_004368985)	1902
Streptomyces corchorusii str. DSM 40340 (GCA_001514055)	1903
Streptomyces curacoi str. DSM 40107 (GCA_001513975)	146536
Streptomyces cyaneogriseus subsp. noncyanogenus str. NMWT 1 (GCA_000931445)	477245
Streptomyces davaonensis JCM 4913 (GCA_000349325)	1214101
Streptomyces decoyicus (GCA_001270575)	249567
Streptomyces dengpaensis str. XZHG99 (GCA_002946835)	2049881
Streptomyces diastatochromogenes str. DSM 40608 (GCA_002242805)	42236
Streptomyces eurocidicus (GCA_002891295)	66423
Streptomyces filamentosus NRRL 15998 (GCA_000156455)	457431
Streptomyces formicae str. KY5 (GCA_002556545)	1616117
Streptomyces fradiae ATCC 10745 = DSM 40063 (GCA_002119225)	1319510
Streptomyces xinghaiensis str. ATCC 19609 (GCA_000700005)	1038928
Streptomyces fradiae str. NKZ-259 (GCA_003573485)	1906
Streptomyces fulvissimus DSM 40593 (GCA_000385945)	1303692
Streptomyces fungicidicus str. TXX3120 (GCA_003665435)	68203
Streptomyces galbus (GCA_005280195)	33898
Streptomyces gancidicus BKS 13-15 (GCA_000342345)	1284664
Streptomyces gilvigriseus str. MUSC 26 (GCA_001879105)	1428644
Streptomyces gilvosporeus str. F607 (GCA_002082195)	553510
Streptomyces glauciniger (GCA_900188405)	235986
Streptomyces globisporus C-1027 (GCA_000261345)	1172567
Streptomyces globisporus str. TFH56 (GCA_003147545)	1908
Streptomyces globisporus str. 1912-4Crt (GCA_003501885)	1908
Streptomyces globosus str. soil (GCA_003325375)	68209
Streptomyces griseoaurantiacus M045 (GCA_000204605)	996637
Streptomyces griseocarneus str. 132 (GCA_003674045)	51201
Streptomyces griseochromogenes str. ATCC 14511 (GCA_001542625)	68214
Streptomyces griseoflavus (GCA_001270585)	35619
Streptomyces griseoflavus Tu4000 (GCA_000158975)	467200
Streptomyces griseofuscus str. NG1-7 (GCA_002114065)	146922
Streptomyces griseofuscus str. 199 (GCA_003933485)	146922
Streptomyces griseoruber str. DSM 40281 (GCA_001514205)	1943
Streptomyces griseorubiginosus str. DSM 40469 (GCA_001514195)	67304
Streptomyces griseorubiginosus str. 3E-1 (GCA_003595235)	67304
Streptomyces griseorubiginosus str. SAI-142 (GCA_003752655)	67304
Streptomyces griseoviridis str. F1-27 (GCA_003994395)	45398
Streptomyces griseus str. S4-7 (GCA_000932225)	1911
Streptomyces griseus (GCA_900460065)	1911
Streptomyces griseus (GCA_900460115)	1911
Streptomyces griseus subsp. griseus NBRC 13350 (GCA_000010605)	455632
Streptomyces guanduensis (GCA_900103985)	310781
Streptomyces hainanensis (GCA_004348415)	402648
